"","month","year","treatment","species","reproductive","abundance","proportion"
"3517","12",1992,"control","DS",NA,1,NA
"3518","12",1992,"control","NA",NA,1,NA
"3519","12",1992,"control","RM",NA,1,NA
"3520","12",1992,"exclosure","DM",NA,1,NA
"3521","12",1992,"exclosure","PP",NA,1,NA
"3522","12",1992,"exclosure","RM",NA,3,NA
"3523","12",1992,"spectabs","DM",NA,1,NA
"3524","12",1992,"spectabs","DO",NA,1,NA
"3525","12",1993,"control","DM",NA,11,NA
"3526","12",1993,"control","DO",NA,1,NA
"3527","12",1993,"control","DS",NA,1,NA
"3528","12",1993,"control","NA",NA,1,NA
"3529","12",1993,"control","OL",NA,2,NA
"3530","12",1993,"control","RM",NA,1,NA
"3531","12",1993,"exclosure","NA",NA,1,NA
"3532","12",1993,"exclosure","OT",NA,2,NA
"3533","12",1993,"exclosure","PF",NA,1,NA
"3534","12",1993,"exclosure","RM",NA,2,NA
"3535","12",1993,"spectabs","DM",NA,1,NA
"3536","12",1994,"exclosure","DM",NA,1,NA
"3537","12",1994,"exclosure","OL",NA,1,NA
"3538","12",1994,"exclosure","PF",NA,2,NA
"3539","12",1994,"spectabs","DM",NA,3,NA
"3540","12",1995,"control","DO",NA,1,NA
"3541","12",1995,"control","NA",NA,1,NA
"3542","12",1995,"control","OT",NA,3,NA
"3543","12",1995,"control","PM",NA,1,NA
"3544","12",1995,"control","RM",NA,2,NA
"3545","12",1995,"exclosure","PM",NA,1,NA
"3546","12",1995,"exclosure","PP",NA,6,NA
"3547","12",1995,"exclosure","RM",NA,8,NA
"3548","12",1996,"control","OT",NA,2,NA
"3549","12",1996,"control","PM",NA,2,NA
"3550","12",1996,"control","RM",NA,1,NA
"3551","12",1996,"exclosure","DM",NA,1,NA
"3552","12",1996,"exclosure","OT",NA,1,NA
"3553","12",1996,"exclosure","PF",NA,4,NA
"3554","12",1996,"exclosure","PM",NA,1,NA
"3555","12",1996,"exclosure","RM",NA,4,NA
"3556","12",1996,"spectabs","DO",NA,5,NA
"3557","12",1996,"spectabs","OT",NA,1,NA
"3558","12",1996,"spectabs","PF",NA,1,NA
"3559","12",1997,"control","DM",NA,16,NA
"3560","12",1997,"control","DO",NA,2,NA
"3561","12",1997,"control","OT",NA,8,NA
"3562","12",1997,"control","PB",NA,1,NA
"3563","12",1997,"control","PE",NA,1,NA
"3564","12",1997,"control","RM",NA,1,NA
"3565","12",1997,"exclosure","DO",NA,3,NA
"3566","12",1997,"exclosure","OT",NA,2,NA
"3567","12",1997,"exclosure","PB",NA,5,NA
"3568","12",1997,"exclosure","PE",NA,1,NA
"3569","12",1997,"exclosure","PL",NA,2,NA
"3570","12",1997,"exclosure","PM",NA,4,NA
"3571","12",1997,"exclosure","PP",NA,1,NA
"3572","12",1997,"spectabs","DM",NA,1,NA
"3573","12",1998,"control","OT",NA,3,NA
"3574","12",1998,"exclosure","OT",NA,2,NA
"3575","12",1998,"exclosure","PB",NA,4,NA
"3576","12",1998,"exclosure","RM",NA,1,NA
"3577","12",1998,"spectabs","DO",NA,1,NA
"3578","12",1999,"control","DO",NA,1,NA
"3579","12",1999,"control","OT",NA,1,NA
"3580","12",1999,"control","RM",NA,1,NA
"3581","12",1999,"exclosure","OT",NA,3,NA
"3582","12",1999,"spectabs","DO",NA,1,NA
"3583","12",1999,"spectabs","PB",NA,1,NA
"3584","12",1999,"spectabs","PP",NA,2,NA
"3585","12",2000,"control","DO",NA,3,NA
"3586","12",2000,"control","OT",NA,8,NA
"3587","12",2000,"control","PB",NA,6,NA
"3588","12",2000,"exclosure","OT",NA,7,NA
"3589","12",2000,"exclosure","PB",NA,8,NA
"3590","12",2000,"exclosure","PP",NA,1,NA
"3591","12",2000,"spectabs","DM",NA,6,NA
"3592","12",2000,"spectabs","OT",NA,1,NA
"3593","12",2000,"spectabs","PB",NA,1,NA
"3594","12",2001,"control","OT",NA,4,NA
"3595","12",2001,"control","PE",NA,1,NA
"3596","12",2001,"control","PP",NA,2,NA
"3597","12",2001,"exclosure","OT",NA,1,NA
"3598","12",2001,"exclosure","PB",NA,8,NA
"3599","12",2001,"exclosure","RM",NA,2,NA
"3600","12",2001,"exclosure","SH",NA,2,NA
"3601","12",2001,"spectabs","DM",NA,1,NA
"3602","12",2001,"spectabs","DO",NA,3,NA
"3603","12",2001,"spectabs","NA",NA,1,NA
"3604","12",2001,"spectabs","PB",NA,1,NA
"3605","12",2002,"control","OL",NA,2,NA
"3606","12",2002,"control","OT",NA,5,NA
"3607","12",2002,"control","PE",NA,1,NA
"3608","12",2002,"control","PF",NA,1,NA
"3609","12",2002,"control","PP",NA,11,NA
"3610","12",2002,"control","SF",NA,1,NA
"3611","12",2002,"exclosure","DM",NA,1,NA
"3612","12",2002,"exclosure","OT",NA,3,NA
"3613","12",2002,"exclosure","PE",NA,1,NA
"3614","12",2002,"exclosure","PF",NA,1,NA
"3615","12",2002,"exclosure","PP",NA,2,NA
"3616","12",2002,"exclosure","RO",NA,1,NA
"3617","12",2002,"exclosure","SF",NA,2,NA
"3618","12",2002,"spectabs","OL",NA,1,NA
"3619","12",2002,"spectabs","OT",NA,4,NA
"3620","12",2002,"spectabs","PB",NA,4,NA
"3621","12",2003,"control","OT",NA,3,NA
"3622","12",2003,"control","PB",NA,3,NA
"3623","12",2003,"control","PE",NA,1,NA
"3624","12",2003,"exclosure","OT",NA,1,NA
"3625","12",2003,"exclosure","PB",NA,10,NA
"3626","12",2003,"exclosure","PE",NA,3,NA
"3627","12",2003,"spectabs","OT",NA,1,NA
"3628","12",2003,"spectabs","PB",NA,2,NA
"3629","12",2004,"control","DO",NA,5,NA
"3630","12",2004,"control","NA",NA,1,NA
"3631","12",2004,"control","OT",NA,4,NA
"3632","12",2004,"control","PP",NA,2,NA
"3633","12",2004,"exclosure","OT",NA,3,NA
"3634","12",2004,"exclosure","PF",NA,1,NA
"3635","12",2004,"exclosure","PP",NA,4,NA
"3636","12",2004,"spectabs","DM",NA,3,NA
"3637","12",2004,"spectabs","DO",NA,2,NA
"3638","12",2004,"spectabs","OT",NA,2,NA
"3639","12",2004,"spectabs","PB",NA,3,NA
"3640","12",2004,"spectabs","PP",NA,1,NA
"3641","12",2005,"control","NA",NA,1,NA
"3642","12",2005,"control","OL",NA,1,NA
"3643","12",2005,"control","OT",NA,6,NA
"3644","12",2005,"control","PB",NA,6,NA
"3645","12",2005,"control","PE",NA,1,NA
"3646","12",2005,"control","PI",NA,1,NA
"3647","12",2005,"control","PP",NA,1,NA
"3648","12",2005,"exclosure","OT",NA,1,NA
"3649","12",2005,"exclosure","PE",NA,2,NA
"3650","12",2005,"exclosure","PI",NA,2,NA
"3651","12",2005,"exclosure","PM",NA,1,NA
"3652","12",2005,"exclosure","PP",NA,1,NA
"3653","12",2005,"exclosure","RO",NA,1,NA
"3654","12",2006,"control","DO",NA,3,NA
"3655","12",2006,"control","NA",NA,1,NA
"3656","12",2006,"control","OT",NA,1,NA
"3657","12",2006,"control","PB",NA,23,NA
"3658","12",2006,"control","PE",NA,4,NA
"3659","12",2006,"control","PP",NA,30,NA
"3660","12",2006,"control","SH",NA,1,NA
"3661","12",2006,"exclosure","PB",NA,22,NA
"3662","12",2006,"exclosure","PI",NA,1,NA
"3663","12",2006,"exclosure","PP",NA,20,NA
"3664","12",2006,"exclosure","RM",NA,1,NA
"3665","12",2006,"exclosure","RO",NA,1,NA
"3666","12",2006,"exclosure","SH",NA,1,NA
"3667","12",2007,"control","BA",NA,3,NA
"3668","12",2007,"control","DM",NA,23,NA
"3669","12",2007,"control","NA",NA,2,NA
"3670","12",2007,"control","OL",NA,2,NA
"3671","12",2007,"control","OT",NA,7,NA
"3672","12",2007,"control","PB",NA,15,NA
"3673","12",2007,"control","PE",NA,2,NA
"3674","12",2007,"control","PL",NA,2,NA
"3675","12",2007,"control","PM",NA,2,NA
"3676","12",2007,"control","RM",NA,5,NA
"3677","12",2007,"control","SF",NA,1,NA
"3678","12",2007,"exclosure","OT",NA,7,NA
"3679","12",2007,"exclosure","PB",NA,16,NA
"3680","12",2007,"exclosure","PE",NA,1,NA
"3681","12",2007,"exclosure","PF",NA,1,NA
"3682","12",2007,"exclosure","PL",NA,2,NA
"3683","12",2007,"exclosure","PM",NA,5,NA
"3684","12",2007,"exclosure","PP",NA,2,NA
"3685","12",2007,"exclosure","RM",NA,16,NA
"3686","12",2007,"exclosure","SF",NA,2,NA
"3687","12",2008,"control","DS",NA,1,NA
"3688","12",2008,"control","NA",NA,1,NA
"3689","12",2008,"control","PB",NA,4,NA
"3690","12",2008,"exclosure","OT",NA,1,NA
"3691","12",2008,"exclosure","PB",NA,6,NA
"3692","12",2008,"exclosure","PF",NA,1,NA
"3693","12",2009,"control","DM",NA,4,NA
"3694","12",2009,"control","NA",NA,1,NA
"3695","12",2009,"control","PB",NA,1,NA
"3696","12",2009,"control","PE",NA,1,NA
"3697","12",2009,"exclosure","DM",NA,1,NA
"3698","12",2009,"exclosure","OL",NA,1,NA
"3699","12",2009,"exclosure","OT",NA,1,NA
"3700","12",2009,"exclosure","PB",NA,2,NA
"3701","12",2011,"control","DM",NA,7,NA
"3702","12",2011,"control","OT",NA,1,NA
"3703","12",2011,"control","PE",NA,3,NA
"3704","12",2011,"control","PP",NA,2,NA
"3705","12",2011,"exclosure","PP",NA,2,NA
"3706","12",2012,"control","DO",NA,1,NA
"3707","12",2012,"control","NA",NA,1,NA
"3708","12",2012,"control","OT",NA,2,NA
"3709","12",2012,"control","PB",NA,3,NA
"3710","12",2012,"control","PE",NA,2,NA
"3711","12",2012,"control","PP",NA,3,NA
"3712","12",2012,"exclosure","OL",NA,1,NA
"3713","12",2012,"exclosure","OT",NA,1,NA
"3714","12",2012,"exclosure","PB",NA,6,NA
"3715","12",2012,"exclosure","PE",NA,2,NA
"3716","12",2012,"exclosure","PP",NA,1,NA
"3717","12",2013,"control","DO",NA,1,NA
"3718","12",2013,"control","OT",NA,2,NA
"3719","12",2013,"control","PE",NA,2,NA
"3720","12",2013,"control","PP",NA,2,NA
"3721","12",2013,"exclosure","PB",NA,3,NA
"3722","12",2013,"exclosure","PP",NA,2,NA
"3723","12",2014,"control","BA",NA,1,NA
"3724","12",2014,"control","DO",NA,4,NA
"3725","12",2014,"control","OL",NA,2,NA
"3726","12",2014,"control","OT",NA,3,NA
"3727","12",2014,"control","PB",NA,1,NA
"3728","12",2014,"control","PE",NA,3,NA
"3729","12",2014,"control","PP",NA,7,NA
"3730","12",2014,"exclosure","BA",NA,1,NA
"3731","12",2014,"exclosure","OT",NA,1,NA
"3732","12",2014,"exclosure","PE",NA,2,NA
"3733","12",2014,"exclosure","PP",NA,4,NA
"3734","12",2014,"exclosure","RM",NA,2,NA
"3735","12",2014,"exclosure","RO",NA,1,NA
"3736","12",2016,"control","OL",NA,2,NA
"3737","12",2016,"control","SH",NA,1,NA
"3738","12",2016,"exclosure","OT",NA,2,NA
"3739","12",2016,"exclosure","PE",NA,1,NA
"3740","12",2016,"exclosure","PL",NA,1,NA
"3741","12",2017,"control","DO",NA,1,NA
"3742","12",2017,"control","NA",NA,1,NA
"3743","12",2017,"control","OT",NA,1,NA
"3744","12",2017,"control","PE",NA,3,NA
"3745","12",2017,"exclosure","OT",NA,1,NA
"3746","12",2017,"exclosure","PB",NA,1,NA
"3747","12",2018,"control","OT",NA,2,NA
"3748","2",1978,"control","DS",NA,3,NA
"3749","2",1978,"control","NA",NA,2,NA
"3750","2",1978,"control","OT",NA,2,NA
"3751","2",1978,"control","PE",NA,1,NA
"3752","2",1978,"exclosure","DM",NA,2,NA
"3753","2",1978,"exclosure","OT",NA,1,NA
"3754","2",1979,"control","OL",NA,2,NA
"3755","2",1979,"control","PM",NA,1,NA
"3756","2",1979,"exclosure","OT",NA,1,NA
"3757","2",1980,"control","DS",NA,7,NA
"3758","2",1980,"control","RM",NA,1,NA
"3759","2",1980,"exclosure","OT",NA,1,NA
"3760","2",1980,"exclosure","PE",NA,1,NA
"3761","2",1980,"exclosure","PF",NA,4,NA
"3762","2",1980,"spectabs","DS",NA,1,NA
"3763","2",1981,"control","DM",NA,8,NA
"3764","2",1981,"control","NA",NA,1,NA
"3765","2",1981,"control","PF",NA,1,NA
"3766","2",1982,"control","NA",NA,3,NA
"3767","2",1982,"control","OT",NA,1,NA
"3768","2",1982,"control","PF",NA,1,NA
"3769","2",1982,"exclosure","PE",NA,1,NA
"3770","2",1982,"exclosure","PF",NA,3,NA
"3771","2",1982,"exclosure","PM",NA,2,NA
"3772","2",1982,"spectabs","DM",NA,4,NA
"3773","2",1982,"spectabs","DO",NA,2,NA
"3774","2",1982,"spectabs","NA",NA,2,NA
"3775","2",1982,"spectabs","OL",NA,1,NA
"3776","2",1982,"spectabs","PE",NA,1,NA
"3777","2",1982,"spectabs","RM",NA,1,NA
"3778","2",1983,"control","OT",NA,2,NA
"3779","2",1983,"control","PE",NA,1,NA
"3780","2",1983,"control","PF",NA,2,NA
"3781","2",1983,"control","PM",NA,1,NA
"3782","2",1983,"exclosure","OL",NA,1,NA
"3783","2",1983,"exclosure","OT",NA,1,NA
"3784","2",1983,"exclosure","PE",NA,1,NA
"3785","2",1983,"exclosure","PF",NA,3,NA
"3786","2",1983,"exclosure","RM",NA,1,NA
"3787","2",1983,"spectabs","RM",NA,1,NA
"3788","2",1984,"control","OT",NA,2,NA
"3789","2",1984,"control","RM",NA,1,NA
"3790","2",1984,"exclosure","NA",NA,2,NA
"3791","2",1984,"exclosure","RM",NA,4,NA
"3792","2",1984,"spectabs","DM",NA,2,NA
"3793","2",1984,"spectabs","DS",NA,1,NA
"3794","2",1985,"control","OT",NA,1,NA
"3795","2",1985,"control","PE",NA,2,NA
"3796","2",1985,"control","PM",NA,1,NA
"3797","2",1985,"exclosure","OL",NA,1,NA
"3798","2",1985,"exclosure","PF",NA,1,NA
"3799","2",1985,"spectabs","OL",NA,1,NA
"3800","2",1985,"spectabs","RM",NA,1,NA
"3801","2",1987,"control","OL",NA,1,NA
"3802","2",1987,"control","OT",NA,1,NA
"3803","2",1987,"spectabs","DO",NA,2,NA
"3804","2",1987,"spectabs","OL",NA,2,NA
"3805","2",1988,"control","NA",NA,1,NA
"3806","2",1988,"control","PE",NA,2,NA
"3807","2",1988,"control","RM",NA,3,NA
"3808","2",1988,"exclosure","DM",NA,3,NA
"3809","2",1988,"exclosure","OL",NA,1,NA
"3810","2",1988,"exclosure","OT",NA,1,NA
"3811","2",1988,"exclosure","PE",NA,6,NA
"3812","2",1988,"spectabs","DS",NA,1,NA
"3813","2",1988,"spectabs","OL",NA,1,NA
"3814","2",1988,"spectabs","PM",NA,1,NA
"3815","2",1989,"control","OT",NA,3,NA
"3816","2",1989,"exclosure","DM",NA,1,NA
"3817","2",1989,"exclosure","NA",NA,1,NA
"3818","2",1989,"exclosure","OL",NA,2,NA
"3819","2",1989,"exclosure","OT",NA,2,NA
"3820","2",1989,"exclosure","PE",NA,2,NA
"3821","2",1989,"exclosure","PM",NA,4,NA
"3822","2",1989,"exclosure","RF",NA,1,NA
"3823","2",1989,"spectabs","DO",NA,4,NA
"3824","2",1989,"spectabs","OL",NA,1,NA
"3825","2",1989,"spectabs","PE",NA,1,NA
"3826","2",1990,"control","DO",NA,8,NA
"3827","2",1990,"control","DS",NA,1,NA
"3828","2",1990,"control","NA",NA,1,NA
"3829","2",1990,"control","OT",NA,2,NA
"3830","2",1990,"control","PE",NA,1,NA
"3831","2",1990,"control","SF",NA,2,NA
"3832","2",1990,"exclosure","PE",NA,4,NA
"3833","2",1990,"exclosure","RM",NA,5,NA
"3834","2",1990,"exclosure","SH",NA,1,NA
"3835","2",1990,"spectabs","NA",NA,1,NA
"3836","2",1990,"spectabs","OL",NA,1,NA
"3837","2",1991,"control","RM",NA,3,NA
"3838","2",1991,"exclosure","DM",NA,1,NA
"3839","2",1991,"exclosure","NA",NA,1,NA
"3840","2",1991,"exclosure","PF",NA,2,NA
"3841","2",1992,"control","DO",NA,1,NA
"3842","2",1992,"control","OL",NA,1,NA
"3843","2",1992,"control","OT",NA,4,NA
"3844","2",1992,"control","PE",NA,3,NA
"3845","2",1992,"control","RM",NA,4,NA
"3846","2",1992,"exclosure","BA",NA,1,NA
"3847","2",1992,"exclosure","DO",NA,1,NA
"3848","2",1992,"exclosure","PE",NA,2,NA
"3849","2",1992,"exclosure","PF",NA,1,NA
"3850","2",1992,"exclosure","PP",NA,1,NA
"3851","2",1992,"exclosure","RM",NA,3,NA
"3852","2",1992,"exclosure","SO",NA,1,NA
"3853","2",1992,"spectabs","OT",NA,1,NA
"3854","2",1993,"control","DM",NA,8,NA
"3855","2",1993,"control","PF",NA,2,NA
"3856","2",1993,"control","PP",NA,1,NA
"3857","2",1993,"control","RM",NA,2,NA
"3858","2",1993,"exclosure","DO",NA,1,NA
"3859","2",1993,"exclosure","OL",NA,1,NA
"3860","2",1993,"exclosure","PF",NA,1,NA
"3861","2",1993,"exclosure","PP",NA,1,NA
"3862","2",1993,"spectabs","RM",NA,1,NA
"3863","2",1994,"control","DO",NA,1,NA
"3864","2",1994,"control","OT",NA,2,NA
"3865","2",1994,"exclosure","PF",NA,2,NA
"3866","2",1994,"exclosure","RM",NA,2,NA
"3867","2",1994,"spectabs","DM",NA,4,NA
"3868","2",1995,"control","DO",NA,4,NA
"3869","2",1995,"exclosure","DM",NA,1,NA
"3870","2",1995,"exclosure","PF",NA,1,NA
"3871","2",1995,"exclosure","RM",NA,1,NA
"3872","2",1996,"control","PE",NA,1,NA
"3873","2",1996,"control","PM",NA,2,NA
"3874","2",1996,"control","PP",NA,1,NA
"3875","2",1996,"exclosure","DM",NA,2,NA
"3876","2",1996,"exclosure","DO",NA,1,NA
"3877","2",1996,"exclosure","OL",NA,1,NA
"3878","2",1996,"exclosure","PE",NA,2,NA
"3879","2",1996,"exclosure","PF",NA,12,NA
"3880","2",1996,"exclosure","PM",NA,1,NA
"3881","2",1996,"exclosure","RM",NA,3,NA
"3882","2",1996,"spectabs","DM",NA,6,NA
"3883","2",1996,"spectabs","OL",NA,1,NA
"3884","2",1996,"spectabs","OT",NA,1,NA
"3885","2",1996,"spectabs","PP",NA,1,NA
"3886","2",1997,"control","DO",NA,8,NA
"3887","2",1997,"control","PE",NA,1,NA
"3888","2",1997,"control","PL",NA,1,NA
"3889","2",1997,"control","PM",NA,2,NA
"3890","2",1997,"control","RM",NA,3,NA
"3891","2",1997,"exclosure","DM",NA,2,NA
"3892","2",1997,"exclosure","OT",NA,1,NA
"3893","2",1997,"exclosure","PB",NA,1,NA
"3894","2",1997,"exclosure","PM",NA,2,NA
"3895","2",1997,"exclosure","RM",NA,12,NA
"3896","2",1997,"spectabs","OT",NA,3,NA
"3897","2",1998,"control","OT",NA,4,NA
"3898","2",1998,"exclosure","DO",NA,2,NA
"3899","2",1998,"exclosure","OT",NA,2,NA
"3900","2",1998,"exclosure","PB",NA,1,NA
"3901","2",1998,"exclosure","PL",NA,1,NA
"3902","2",1998,"exclosure","PM",NA,1,NA
"3903","2",1998,"spectabs","DM",NA,1,NA
"3904","2",1999,"control","DO",NA,4,NA
"3905","2",1999,"control","OT",NA,4,NA
"3906","2",1999,"control","PB",NA,2,NA
"3907","2",1999,"control","PM",NA,2,NA
"3908","2",1999,"control","RM",NA,1,NA
"3909","2",1999,"exclosure","OT",NA,3,NA
"3910","2",1999,"exclosure","RM",NA,5,NA
"3911","2",1999,"spectabs","OT",NA,1,NA
"3912","2",2000,"control","OT",NA,1,NA
"3913","2",2000,"exclosure","OT",NA,4,NA
"3914","2",2000,"spectabs","OT",NA,1,NA
"3915","2",2000,"spectabs","PP",NA,2,NA
"3916","2",2002,"control","NA",NA,2,NA
"3917","2",2002,"control","OT",NA,1,NA
"3918","2",2002,"control","PE",NA,1,NA
"3919","2",2002,"control","RM",NA,1,NA
"3920","2",2002,"exclosure","PF",NA,1,NA
"3921","2",2002,"exclosure","PM",NA,1,NA
"3922","2",2002,"exclosure","RM",NA,2,NA
"3923","2",2002,"spectabs","DO",NA,2,NA
"3924","2",2002,"spectabs","PB",NA,1,NA
"3925","2",2002,"spectabs","RO",NA,1,NA
"3926","2",2003,"control","PE",NA,3,NA
"3927","2",2003,"control","PF",NA,1,NA
"3928","2",2003,"control","PP",NA,5,NA
"3929","2",2003,"control","RM",NA,1,NA
"3930","2",2003,"exclosure","DO",NA,2,NA
"3931","2",2003,"exclosure","OT",NA,5,NA
"3932","2",2003,"exclosure","RM",NA,1,NA
"3933","2",2003,"exclosure","RO",NA,1,NA
"3934","2",2003,"exclosure","SH",NA,1,NA
"3935","2",2003,"spectabs","DO",NA,1,NA
"3936","2",2003,"spectabs","OT",NA,1,NA
"3937","2",2003,"spectabs","PB",NA,4,NA
"3938","2",2003,"spectabs","PF",NA,1,NA
"3939","2",2003,"spectabs","PP",NA,2,NA
"3940","2",2004,"control","NA",NA,1,NA
"3941","2",2004,"control","OT",NA,2,NA
"3942","2",2004,"control","PE",NA,3,NA
"3943","2",2004,"control","PP",NA,1,NA
"3944","2",2004,"exclosure","DM",NA,1,NA
"3945","2",2004,"exclosure","PB",NA,7,NA
"3946","2",2004,"exclosure","PE",NA,1,NA
"3947","2",2004,"spectabs","DO",NA,1,NA
"3948","2",2004,"spectabs","PB",NA,1,NA
"3949","2",2007,"control","NA",NA,2,NA
"3950","2",2007,"control","OT",NA,1,NA
"3951","2",2007,"control","PE",NA,1,NA
"3952","2",2007,"control","RM",NA,1,NA
"3953","2",2007,"control","SH",NA,6,NA
"3954","2",2007,"exclosure","DO",NA,1,NA
"3955","2",2007,"exclosure","PE",NA,1,NA
"3956","2",2007,"exclosure","RM",NA,1,NA
"3957","2",2007,"exclosure","RO",NA,1,NA
"3958","2",2007,"exclosure","SH",NA,11,NA
"3959","2",2008,"control","NA",NA,1,NA
"3960","2",2008,"control","OT",NA,3,NA
"3961","2",2008,"control","PB",NA,11,NA
"3962","2",2008,"control","PL",NA,1,NA
"3963","2",2008,"control","PM",NA,3,NA
"3964","2",2008,"control","PP",NA,1,NA
"3965","2",2008,"control","RM",NA,1,NA
"3966","2",2008,"control","SF",NA,2,NA
"3967","2",2008,"exclosure","BA",NA,1,NA
"3968","2",2008,"exclosure","DM",NA,1,NA
"3969","2",2008,"exclosure","DO",NA,2,NA
"3970","2",2008,"exclosure","OL",NA,1,NA
"3971","2",2008,"exclosure","OT",NA,1,NA
"3972","2",2008,"exclosure","PE",NA,1,NA
"3973","2",2008,"exclosure","PL",NA,2,NA
"3974","2",2008,"exclosure","PM",NA,4,NA
"3975","2",2008,"exclosure","PP",NA,3,NA
"3976","2",2008,"exclosure","RM",NA,6,NA
"3977","2",2008,"exclosure","SF",NA,2,NA
"3978","2",2009,"control","DO",NA,5,NA
"3979","2",2009,"control","NA",NA,2,NA
"3980","2",2009,"control","OT",NA,1,NA
"3981","2",2009,"control","PE",NA,1,NA
"3982","2",2009,"control","RM",NA,1,NA
"3983","2",2009,"exclosure","DM",NA,1,NA
"3984","2",2009,"exclosure","OT",NA,1,NA
"3985","2",2009,"exclosure","PF",NA,1,NA
"3986","2",2009,"exclosure","PP",NA,2,NA
"3987","2",2010,"control","DO",NA,1,NA
"3988","2",2010,"control","OL",NA,1,NA
"3989","2",2010,"control","OT",NA,1,NA
"3990","2",2010,"control","PB",NA,3,NA
"3991","2",2010,"exclosure","OT",NA,1,NA
"3992","2",2011,"control","DO",NA,1,NA
"3993","2",2011,"control","OL",NA,1,NA
"3994","2",2011,"exclosure","OT",NA,1,NA
"3995","2",2012,"control","OL",NA,1,NA
"3996","2",2012,"control","OT",NA,1,NA
"3997","2",2012,"control","PB",NA,1,NA
"3998","2",2012,"control","PE",NA,1,NA
"3999","2",2012,"control","PF",NA,5,NA
"4000","2",2012,"control","RM",NA,1,NA
"4001","2",2012,"control","RO",NA,1,NA
"4002","2",2012,"exclosure","PB",NA,2,NA
"4003","2",2013,"control","NA",NA,1,NA
"4004","2",2013,"control","OL",NA,1,NA
"4005","2",2013,"control","OT",NA,1,NA
"4006","2",2013,"control","PB",NA,2,NA
"4007","2",2013,"control","PE",NA,2,NA
"4008","2",2013,"control","PP",NA,1,NA
"4009","2",2013,"exclosure","PE",NA,1,NA
"4010","2",2013,"exclosure","PF",NA,1,NA
"4011","2",2013,"exclosure","PP",NA,2,NA
"4012","2",2014,"control","NA",NA,1,NA
"4013","2",2014,"control","OL",NA,2,NA
"4014","2",2014,"control","PB",NA,2,NA
"4015","2",2014,"control","PE",NA,1,NA
"4016","2",2014,"control","PP",NA,1,NA
"4017","2",2014,"control","RM",NA,2,NA
"4018","2",2014,"exclosure","PB",NA,3,NA
"4019","2",2014,"exclosure","PE",NA,8,NA
"4020","2",2014,"exclosure","PP",NA,3,NA
"4021","2",2015,"control","OT",NA,5,NA
"4022","2",2015,"control","PF",NA,1,NA
"4023","2",2015,"control","RM",NA,6,NA
"4024","2",2015,"control","RO",NA,3,NA
"4025","2",2015,"control","SF",NA,5,NA
"4026","2",2015,"exclosure","OT",NA,2,NA
"4027","2",2015,"exclosure","PE",NA,5,NA
"4028","2",2015,"exclosure","RO",NA,1,NA
"4029","2",2015,"exclosure","SF",NA,2,NA
"4030","2",2015,"exclosure","SH",NA,1,NA
"4031","2",2016,"control","NA",NA,1,NA
"4032","2",2016,"control","OL",NA,2,NA
"4033","2",2016,"control","PE",NA,3,NA
"4034","2",2016,"control","RM",NA,3,NA
"4035","2",2016,"control","RO",NA,1,NA
"4036","2",2016,"control","SH",NA,1,NA
"4037","2",2016,"exclosure","DM",NA,1,NA
"4038","2",2016,"exclosure","DO",NA,1,NA
"4039","2",2016,"exclosure","NA",NA,1,NA
"4040","2",2016,"exclosure","OL",NA,2,NA
"4041","2",2016,"exclosure","OT",NA,1,NA
"4042","2",2016,"exclosure","PB",NA,2,NA
"4043","2",2016,"exclosure","PE",NA,1,NA
"4044","2",2016,"exclosure","RM",NA,6,NA
"4045","2",2016,"exclosure","RO",NA,2,NA
"4046","2",2017,"control","OT",NA,1,NA
"4047","2",2017,"control","RM",NA,1,NA
"4048","2",2017,"control","RO",NA,1,NA
"4049","2",2017,"exclosure","DM",NA,2,NA
"4050","2",2017,"exclosure","NA",NA,2,NA
"4051","2",2017,"exclosure","OT",NA,1,NA
"4052","2",2017,"exclosure","PE",NA,2,NA
"4053","2",2017,"exclosure","PL",NA,2,NA
"4054","2",2017,"exclosure","PP",NA,1,NA
